0,0,1537672586.48,1155,489
0,0,1537672586.5,1155,489
0,0,1537672586.51,1159,493
0,0,1537672586.53,1158,495
0,0,1537672586.55,1158,495
0,0,1537672586.57,1185,476
0,0,1537672586.58,1152,477
0,0,1537672586.6,1153,493
0,0,1537672586.61,1128,494
0,0,1537672586.63,1117,509
0,0,1537672586.64,1118,508
0,0,1537672586.66,1152,532
0,0,1537672586.69,1082,445
0,0,1537672586.7,1076,422
0,0,1537672586.71,722,561
0,0,1537672586.73,684,609
0,0,1537672586.75,694,626
0,0,1537672586.76,654,609
0,0,1537672586.78,671,607
0,0,1537672586.8,667,602
0,0,1537672586.81,715,597
0,0,1537672586.83,731,623
0,0,1537672586.85,737,633
0,0,1537672586.86,705,638
0,0,1537672586.88,713,631
0,0,1537672586.89,711,626
0,0,1537672586.91,1099,585
0,0,1537672586.93,1498,567
0,0,1537672586.94,1500,556
0,0,1537672586.96,1496,558
0,0,1537672586.98,1554,527
0,0,1537672587.0,1550,543
0,0,1537672587.03,1538,564
0,0,1537672587.03,1541,576
0,0,1537672587.04,1540,582
0,0,1537672587.06,1549,652
0,0,1537672587.07,1552,633
0,0,1537672587.09,1553,627
0,0,1537672587.11,1503,565
0,0,1537672587.14,1491,552
0,0,1537672587.14,1487,574
0,0,1537672587.16,1532,588
0,0,1537672587.18,1517,599
0,0,1537672587.19,1521,583
0,0,1537672587.2,1565,591
0,0,1537672587.22,1569,557
0,0,1537672587.25,1569,551
0,0,1537672587.26,1545,609
0,0,1537672587.28,1528,605
0,0,1537672587.29,1528,611
0,0,1537672587.31,1498,599
0,0,1537672587.32,1493,627
0,0,1537672587.34,1496,608
0,0,1537672587.36,1558,684
0,0,1537672587.37,1513,685
0,0,1537672587.39,1515,675
0,0,1537672587.4,1510,645
0,0,1537672587.42,1548,606
0,0,1537672587.44,1548,606
0,0,1537672587.46,1525,647
0,0,1537672587.47,1513,625
0,0,1537672587.48,1507,649
0,0,1537672587.5,1499,674
0,0,1537672587.52,1521,682
0,0,1537672587.53,1517,696
0,0,1537672587.55,904,700
0,0,1537672587.59,676,689
0,0,1537672587.59,673,684
0,0,1537672587.6,590,720
0,0,1537672587.62,607,711
0,0,1537672587.63,595,693
0,0,1537672587.65,578,671
0,0,1537672587.67,580,664
0,0,1537672587.7,566,644
0,0,1537672587.71,591,596
0,0,1537672587.71,599,686
0,0,1537672587.73,604,695
0,0,1537672587.75,621,639
0,0,1537672587.76,611,676
0,0,1537672587.78,617,686
0,0,1537672587.8,632,707
0,0,1537672587.82,609,669
0,0,1537672587.83,614,676
0,0,1537672587.85,544,564
0,0,1537672587.86,566,455
0,0,1537672587.88,569,460
0,0,1537672587.89,614,477
0,0,1537672587.93,638,599
0,0,1537672587.93,642,604
0,0,1537672587.95,627,535
0,0,1537672587.96,562,586
0,0,1537672587.98,549,566
0,0,1537672587.99,629,550
0,0,1537672588.02,1012,509
0,0,1537672588.04,1012,509
0,0,1537672588.04,1501,568
0,0,1537672588.06,1512,482
0,0,1537672588.08,1512,482
0,0,1537672588.09,1540,540
0,0,1537672588.11,1511,540
0,0,1537672588.13,1511,540
0,0,1537672588.16,1521,502
0,0,1537672588.16,1541,512
0,0,1537672588.18,1541,512
0,0,1537672588.19,1483,509
0,0,1537672588.21,1502,528
0,0,1537672588.22,1499,543
0,0,1537672588.24,1538,540
0,0,1537672588.27,1483,539
0,0,1537672588.27,1480,561
0,0,1537672588.29,1479,548
0,0,1537672588.31,1437,643
0,0,1537672588.32,1440,628
0,0,1537672588.34,1496,736
0,0,1537672588.36,1531,664
0,0,1537672588.38,1533,650
0,0,1537672588.39,1475,639
0,0,1537672588.41,1522,656
0,0,1537672588.42,1522,661
0,0,1537672588.44,1510,659
0,0,1537672588.45,1492,653
0,0,1537672588.47,1494,643
0,0,1537672588.49,1482,661
0,0,1537672588.51,1546,607
0,0,1537672588.52,1544,611
0,0,1537672588.54,1484,637
0,0,1537672588.55,1485,713
0,0,1537672588.57,1481,731
0,0,1537672588.6,1521,741
0,0,1537672588.6,1500,735
0,0,1537672588.62,1500,735
0,0,1537672588.64,1516,730
0,0,1537672588.65,1578,859
0,0,1537672588.67,1586,838
0,0,1537672588.68,1577,899
0,0,1537672588.71,1632,833
0,0,1537672588.72,1638,816
0,0,1537672588.73,1642,806
0,0,1537672588.75,1664,803
0,0,1537672588.77,1658,820
0,0,1537672588.78,1631,862
0,0,1537672588.8,1647,886
0,0,1537672588.82,1640,902
0,0,1537672588.83,1619,840
0,0,1537672588.85,1585,836
0,0,1537672588.87,1587,828
0,0,1537672588.88,1548,710
0,0,1537672588.9,1551,538
0,0,1537672588.93,1549,543
0,0,1537672588.93,1495,545
0,0,1537672588.95,1498,575
0,0,1537672588.97,1494,596
0,0,1537672588.98,1515,579
0,0,1537672589.0,1432,583
0,0,1537672589.01,1435,567
0,0,1537672589.04,1490,562
0,0,1537672589.05,1496,540
0,0,1537672589.06,1500,519
0,0,1537672589.08,1510,444
0,0,1537672589.1,1497,480
0,0,1537672589.11,1497,480
0,0,1537672589.14,1460,608
0,0,1537672589.15,1539,636
0,0,1537672589.16,1539,630
0,0,1537672589.18,1528,669
0,0,1537672589.19,1515,683
0,0,1537672589.21,1513,693
0,0,1537672589.23,1496,680
0,0,1537672589.25,1487,663
0,0,1537672589.38,1485,674
0,0,1537672589.38,1530,744
0,0,1537672589.38,1499,739
0,0,1537672589.38,1501,734
0,0,1537672589.38,1460,709
0,0,1537672589.38,1484,740
0,0,1537672589.38,1486,731
0,0,1537672589.39,1454,694
0,0,1537672589.41,1454,694
0,0,1537672589.42,1476,707
0,0,1537672589.44,1492,764
0,0,1537672589.46,1492,764
0,0,1537672589.49,1512,732
0,0,1537672589.49,1518,735
0,0,1537672589.51,1518,735
0,0,1537672589.53,1506,713
0,0,1537672589.54,1502,710
0,0,1537672589.55,1502,710
0,0,1537672589.57,1460,690
0,0,1537672589.6,1489,677
0,0,1537672589.61,1489,677
0,0,1537672589.62,1515,357
0,0,1537672589.64,1547,394
0,0,1537672589.65,1545,400
0,0,1537672589.67,1529,456
0,0,1537672589.69,1518,489
0,0,1537672589.71,1516,500
0,0,1537672589.72,1504,501
0,0,1537672589.73,1465,447
0,0,1537672589.75,1464,452
0,0,1537672589.77,1486,503
0,0,1537672589.79,1495,485
0,0,1537672589.81,1493,501
0,0,1537672589.82,1502,514
0,0,1537672589.84,1476,493
0,0,1537672589.85,1476,494
0,0,1537672589.87,1466,515
0,0,1537672589.88,1480,510
0,0,1537672589.9,1484,493
0,0,1537672589.93,1553,453
0,0,1537672589.93,1568,476
0,0,1537672589.95,1567,475
0,0,1537672589.97,1473,506
0,0,1537672589.98,1493,530
0,0,1537672590.0,1493,541
0,0,1537672590.02,1521,509
0,0,1537672590.05,1547,506
0,0,1537672590.05,1548,495
0,0,1537672590.06,1553,442
0,0,1537672590.08,1591,473
0,0,1537672590.1,1587,491
0,0,1537672590.11,1543,481
0,0,1537672590.13,1588,463
0,0,1537672590.16,1593,441
0,0,1537672590.16,1542,453
0,0,1537672590.18,1545,450
0,0,1537672590.2,1547,445
0,0,1537672590.21,1561,407
0,0,1537672590.23,1559,387
